"","station_id","stationname","date","daytype","rides","yearNumber"
"322453",40350,"UIC-Halsted","11/09/2017","W",8380,"2017"
"322486",40350,"UIC-Halsted","01/24/2003","W",5648,"2003"
"322852",40350,"UIC-Halsted","02/02/2010","W",5914,"2010"
"322873",40350,"UIC-Halsted","05/23/2017","W",3561,"2017"
"323118",40350,"UIC-Halsted","06/19/2017","W",3707,"2017"
"323292",40350,"UIC-Halsted","08/07/2001","W",2472,"2001"
"323529",40350,"UIC-Halsted","10/25/2017","W",8613,"2017"
"323558",40350,"UIC-Halsted","04/13/2010","W",5761,"2010"
"323639",40350,"UIC-Halsted","08/11/2013","U",1507,"2013"
"323681",40350,"UIC-Halsted","08/08/2001","W",2397,"2001"
"323826",40350,"UIC-Halsted","01/24/2009","A",1670,"2009"
"323969",40350,"UIC-Halsted","06/12/2004","A",1246,"2004"
"324110",40350,"UIC-Halsted","09/22/2017","W",8159,"2017"
"324650",40350,"UIC-Halsted","10/08/2008","W",7047,"2008"
"324766",40350,"UIC-Halsted","11/05/2015","W",8373,"2015"
"324880",40350,"UIC-Halsted","11/23/2008","U",1272,"2008"
"324895",40350,"UIC-Halsted","06/09/2012","A",2160,"2012"
"325045",40350,"UIC-Halsted","08/07/2014","W",3597,"2014"
"325105",40350,"UIC-Halsted","07/07/2002","U",966,"2002"
"325120",40350,"UIC-Halsted","12/19/2011","W",2866,"2011"
"325126",40350,"UIC-Halsted","12/23/2016","W",1677,"2016"
"325143",40350,"UIC-Halsted","07/05/2013","W",2885,"2013"
"325237",40350,"UIC-Halsted","09/19/2010","U",1694,"2010"
"325317",40350,"UIC-Halsted","01/31/2007","W",5656,"2007"
"325394",40350,"UIC-Halsted","07/28/2013","U",1560,"2013"
"325414",40350,"UIC-Halsted","03/22/2007","W",5290,"2007"
"325540",40350,"UIC-Halsted","07/11/2001","W",3401,"2001"
"325620",40350,"UIC-Halsted","10/24/2003","W",6545,"2003"
"325957",40350,"UIC-Halsted","09/26/2009","A",880,"2009"
"325959",40350,"UIC-Halsted","11/09/2015","W",7926,"2015"
"326172",40350,"UIC-Halsted","07/13/2002","A",1237,"2002"
"326280",40350,"UIC-Halsted","03/31/2010","W",5677,"2010"
"326426",40350,"UIC-Halsted","03/19/2006","U",987,"2006"
"326467",40350,"UIC-Halsted","03/14/2002","W",5620,"2002"
"326561",40350,"UIC-Halsted","12/05/2007","W",5957,"2007"
"326774",40350,"UIC-Halsted","01/23/2005","U",941,"2005"
"326840",40350,"UIC-Halsted","01/29/2014","W",7383,"2014"
"326875",40350,"UIC-Halsted","12/22/2005","W",2245,"2005"
"326902",40350,"UIC-Halsted","03/09/2005","W",6057,"2005"
"327256",40350,"UIC-Halsted","12/25/2015","U",399,"2015"
"327321",40350,"UIC-Halsted","02/10/2004","W",5964,"2004"
"327359",40350,"UIC-Halsted","04/30/2006","U",1131,"2006"
"327437",40350,"UIC-Halsted","04/04/2006","W",6492,"2006"
"327785",40350,"UIC-Halsted","01/09/2001","W",4676,"2001"
"327820",40350,"UIC-Halsted","09/25/2005","U",1311,"2005"
"327824",40350,"UIC-Halsted","02/22/2009","U",1113,"2009"
"327876",40350,"UIC-Halsted","03/30/2008","U",1081,"2008"
"327885",40350,"UIC-Halsted","12/10/2014","W",5956,"2014"
"327901",40350,"UIC-Halsted","04/06/2010","W",5617,"2010"
"327963",40350,"UIC-Halsted","01/28/2016","W",7510,"2016"
"328039",40350,"UIC-Halsted","12/22/2007","A",926,"2007"
"328065",40350,"UIC-Halsted","08/06/2008","W",3161,"2008"
"328249",40350,"UIC-Halsted","12/02/2004","W",6206,"2004"
"328319",40350,"UIC-Halsted","10/07/2010","W",7433,"2010"
"328387",40350,"UIC-Halsted","10/29/2015","W",8365,"2015"
"328422",40350,"UIC-Halsted","05/09/2009","A",1371,"2009"
"328566",40350,"UIC-Halsted","12/13/2007","W",4872,"2007"
"328912",40350,"UIC-Halsted","07/12/2007","W",3503,"2007"
"328934",40350,"UIC-Halsted","03/06/2008","W",5815,"2008"
"329163",40350,"UIC-Halsted","05/12/2011","W",3370,"2011"
"329182",40350,"UIC-Halsted","04/21/2005","W",5741,"2005"
"329557",40350,"UIC-Halsted","05/11/2016","W",3649,"2016"
"329621",40350,"UIC-Halsted","04/24/2001","W",4171,"2001"
"329650",40350,"UIC-Halsted","01/07/2013","W",2998,"2013"
"329859",40350,"UIC-Halsted","04/27/2005","W",5807,"2005"
"329868",40350,"UIC-Halsted","01/24/2001","W",4785,"2001"
"329901",40350,"UIC-Halsted","01/18/2007","W",5766,"2007"
"330011",40350,"UIC-Halsted","10/04/2005","W",7056,"2005"
"330041",40350,"UIC-Halsted","10/01/2011","A",2895,"2011"
"330042",40350,"UIC-Halsted","12/23/2010","W",1661,"2010"
"330175",40350,"UIC-Halsted","11/15/2002","W",6071,"2002"
"330215",40350,"UIC-Halsted","06/25/2009","W",3221,"2009"
"330723",40350,"UIC-Halsted","01/20/2002","U",800,"2002"
"330765",40350,"UIC-Halsted","05/04/2002","A",1506,"2002"
"330854",40350,"UIC-Halsted","09/11/2015","W",8328,"2015"
"330946",40350,"UIC-Halsted","05/09/2001","W",2324,"2001"
"331175",40350,"UIC-Halsted","09/25/2010","A",2678,"2010"
"331211",40350,"UIC-Halsted","10/28/2007","U",1137,"2007"
"331423",40350,"UIC-Halsted","07/06/2010","W",3119,"2010"
"331515",40350,"UIC-Halsted","04/06/2007","W",4600,"2007"
"331578",40350,"UIC-Halsted","02/04/2009","W",5942,"2009"
"331612",40350,"UIC-Halsted","11/05/2014","W",7936,"2014"
"331717",40350,"UIC-Halsted","01/12/2014","U",1611,"2014"
"331770",40350,"UIC-Halsted","11/15/2009","U",1148,"2009"
"331790",40350,"UIC-Halsted","08/01/2014","W",3599,"2014"
"331866",40350,"UIC-Halsted","05/15/2001","W",2238,"2001"
"332214",40350,"UIC-Halsted","09/02/2008","W",6980,"2008"
"332307",40350,"UIC-Halsted","05/02/2002","W",4470,"2002"
"332390",40350,"UIC-Halsted","12/19/2014","W",2782,"2014"
"332454",40350,"UIC-Halsted","03/10/2002","U",803,"2002"
"332522",40350,"UIC-Halsted","12/12/2010","U",1025,"2010"
"332691",40350,"UIC-Halsted","05/19/2015","W",3427,"2015"
"332813",40350,"UIC-Halsted","10/06/2011","W",8010,"2011"
"332856",40350,"UIC-Halsted","11/09/2014","U",2085,"2014"
"332866",40350,"UIC-Halsted","05/27/2003","W",2486,"2003"
"333036",40350,"UIC-Halsted","07/24/2011","U",1306,"2011"
"333140",40350,"UIC-Halsted","05/24/2010","W",2842,"2010"
"333309",40350,"UIC-Halsted","01/03/2008","W",1853,"2008"
"333608",40350,"UIC-Halsted","11/22/2005","W",6728,"2005"
"334358",40350,"UIC-Halsted","08/28/2002","W",7463,"2002"
"334665",40350,"UIC-Halsted","04/09/2005","A",1777,"2005"
"334761",40350,"UIC-Halsted","07/15/2009","W",3314,"2009"
"334831",40350,"UIC-Halsted","11/05/2005","A",1782,"2005"
"334972",40350,"UIC-Halsted","10/04/2001","W",6178,"2001"
"335010",40350,"UIC-Halsted","03/01/2016","W",7393,"2016"
"335215",40350,"UIC-Halsted","01/06/2003","W",2528,"2003"
"335370",40350,"UIC-Halsted","05/19/2001","A",999,"2001"
"335423",40350,"UIC-Halsted","02/20/2017","W",6655,"2017"
"335527",40350,"UIC-Halsted","06/25/2013","W",3982,"2013"
"335552",40350,"UIC-Halsted","03/29/2008","A",1352,"2008"
"335630",40350,"UIC-Halsted","03/02/2003","U",883,"2003"
"335697",40350,"UIC-Halsted","04/16/2003","W",6141,"2003"
"335709",40350,"UIC-Halsted","03/15/2004","W",5551,"2004"
"335937",40350,"UIC-Halsted","03/26/2005","A",1161,"2005"
"335968",40350,"UIC-Halsted","05/04/2006","W",5320,"2006"
"336035",40350,"UIC-Halsted","06/11/2013","W",3742,"2013"
"336115",40350,"UIC-Halsted","02/19/2009","W",5724,"2009"
"336172",40350,"UIC-Halsted","03/04/2014","W",7447,"2014"
"336259",40350,"UIC-Halsted","07/26/2013","W",3934,"2013"
"336268",40350,"UIC-Halsted","03/28/2016","W",6798,"2016"
"336962",40350,"UIC-Halsted","07/02/2002","W",4359,"2002"
"337701",40350,"UIC-Halsted","04/27/2002","A",1341,"2002"
"337714",40350,"UIC-Halsted","07/03/2015","U",1925,"2015"
"337914",40350,"UIC-Halsted","02/21/2016","U",1610,"2016"
"338243",40350,"UIC-Halsted","06/15/2002","A",1165,"2002"
"338316",40350,"UIC-Halsted","09/03/2014","W",8354,"2014"
"338592",40350,"UIC-Halsted","07/02/2012","W",3894,"2012"
"338658",40350,"UIC-Halsted","12/13/2002","W",4986,"2002"
"338694",40350,"UIC-Halsted","02/01/2012","W",7587,"2012"
"338946",40350,"UIC-Halsted","02/16/2008","A",1857,"2008"
"339024",40350,"UIC-Halsted","08/18/2014","W",3355,"2014"
"339052",40350,"UIC-Halsted","11/03/2011","W",7630,"2011"
"339061",40350,"UIC-Halsted","12/11/2006","W",4368,"2006"
"339248",40350,"UIC-Halsted","07/13/2011","W",4444,"2011"
"339466",40350,"UIC-Halsted","03/12/2014","W",7302,"2014"
"340038",40350,"UIC-Halsted","09/02/2011","W",7707,"2011"
"340105",40350,"UIC-Halsted","12/24/2015","W",1038,"2015"
"340162",40350,"UIC-Halsted","04/02/2005","A",2319,"2005"
"340222",40350,"UIC-Halsted","08/19/2013","W",3457,"2013"
"340234",40350,"UIC-Halsted","02/28/2001","W",4535,"2001"
"340310",40350,"UIC-Halsted","05/13/2011","W",3256,"2011"
"340359",40350,"UIC-Halsted","08/26/2016","W",8544,"2016"
"340395",40350,"UIC-Halsted","12/11/2001","W",2638,"2001"
"340404",40350,"UIC-Halsted","04/12/2012","W",6961,"2012"
"340495",40350,"UIC-Halsted","08/17/2003","U",822,"2003"
"340562",40350,"UIC-Halsted","02/11/2016","W",7301,"2016"
"340601",40350,"UIC-Halsted","12/03/2006","U",997,"2006"
"341137",40350,"UIC-Halsted","02/25/2014","W",7287,"2014"
"341300",40350,"UIC-Halsted","11/03/2004","W",6702,"2004"
"341419",40350,"UIC-Halsted","06/27/2003","W",3623,"2003"
"341557",40350,"UIC-Halsted","11/30/2011","W",7489,"2011"
"341769",40350,"UIC-Halsted","10/27/2016","W",8300,"2016"
"341849",40350,"UIC-Halsted","08/15/2014","W",3176,"2014"
"341929",40350,"UIC-Halsted","09/07/2006","W",7258,"2006"
"341932",40350,"UIC-Halsted","08/14/2017","W",3208,"2017"
"342056",40350,"UIC-Halsted","06/16/2010","W",3530,"2010"
"342068",40350,"UIC-Halsted","06/18/2002","W",3512,"2002"
"342183",40350,"UIC-Halsted","07/29/2013","W",3951,"2013"
"342278",40350,"UIC-Halsted","05/29/2005","U",810,"2005"
"342341",40350,"UIC-Halsted","12/14/2004","W",2691,"2004"
"342346",40350,"UIC-Halsted","08/18/2015","W",3307,"2015"
"342410",40350,"UIC-Halsted","09/13/2003","A",1751,"2003"
"342487",40350,"UIC-Halsted","12/03/2002","W",6381,"2002"
"342513",40350,"UIC-Halsted","10/24/2009","A",797,"2009"
"342642",40350,"UIC-Halsted","10/31/2011","W",7499,"2011"
"342647",40350,"UIC-Halsted","11/18/2016","W",8045,"2016"
"342675",40350,"UIC-Halsted","12/13/2014","A",2134,"2014"
"342676",40350,"UIC-Halsted","07/12/2004","W",3485,"2004"
"342681",40350,"UIC-Halsted","06/15/2010","W",3436,"2010"
"342683",40350,"UIC-Halsted","12/28/2013","A",1281,"2013"
"342734",40350,"UIC-Halsted","02/19/2014","W",6067,"2014"
"342786",40350,"UIC-Halsted","09/13/2013","W",7245,"2013"
"343258",40350,"UIC-Halsted","05/27/2002","U",637,"2002"
"343281",40350,"UIC-Halsted","08/28/2005","U",1687,"2005"
"343354",40350,"UIC-Halsted","06/30/2002","U",1083,"2002"
"343426",40350,"UIC-Halsted","12/10/2003","W",4866,"2003"
"343446",40350,"UIC-Halsted","12/06/2007","W",5699,"2007"
"343597",40350,"UIC-Halsted","10/05/2010","W",7413,"2010"
"343625",40350,"UIC-Halsted","11/02/2010","W",7152,"2010"
"343674",40350,"UIC-Halsted","03/08/2009","U",1030,"2009"
"343842",40350,"UIC-Halsted","04/15/2007","U",1089,"2007"
"343859",40350,"UIC-Halsted","05/11/2002","A",977,"2002"
"343934",40350,"UIC-Halsted","10/07/2005","W",6485,"2005"
"343936",40350,"UIC-Halsted","08/17/2014","U",1958,"2014"
"343991",40350,"UIC-Halsted","01/14/2009","W",6255,"2009"
"344146",40350,"UIC-Halsted","07/22/2008","W",3572,"2008"
"344185",40350,"UIC-Halsted","09/15/2014","W",8098,"2014"
"344253",40350,"UIC-Halsted","08/14/2016","U",1207,"2016"
"344320",40350,"UIC-Halsted","06/21/2012","W",4175,"2012"
"344387",40350,"UIC-Halsted","08/02/2011","W",3580,"2011"
"344650",40350,"UIC-Halsted","06/21/2007","W",3381,"2007"
"345081",40350,"UIC-Halsted","08/01/2011","W",3607,"2011"
"345316",40350,"UIC-Halsted","01/14/2012","A",2187,"2012"
"345383",40350,"UIC-Halsted","11/21/2010","U",1725,"2010"
"345679",40350,"UIC-Halsted","12/02/2010","W",6701,"2010"
"345693",40350,"UIC-Halsted","10/29/2009","W",6370,"2009"
"346013",40350,"UIC-Halsted","10/21/2016","W",8044,"2016"
"346304",40350,"UIC-Halsted","08/08/2015","A",1514,"2015"
"346527",40350,"UIC-Halsted","02/03/2015","W",7587,"2015"
"346971",40350,"UIC-Halsted","05/10/2014","A",2168,"2014"
"347062",40350,"UIC-Halsted","11/08/2004","W",6372,"2004"
"347086",40350,"UIC-Halsted","11/02/2008","U",1445,"2008"
"347113",40350,"UIC-Halsted","05/16/2012","W",3342,"2012"
"347172",40350,"UIC-Halsted","02/07/2009","A",2200,"2009"
"347517",40350,"UIC-Halsted","09/19/2012","W",8264,"2012"
"347519",40350,"UIC-Halsted","07/14/2006","W",3538,"2006"
"347832",40350,"UIC-Halsted","03/24/2013","U",1374,"2013"
"348007",40350,"UIC-Halsted","06/15/2012","W",4197,"2012"
"348031",40350,"UIC-Halsted","12/14/2005","W",2989,"2005"
"348052",40350,"UIC-Halsted","08/28/2004","A",1613,"2004"
"348147",40350,"UIC-Halsted","02/15/2015","U",1220,"2015"
"348266",40350,"UIC-Halsted","06/23/2009","W",3326,"2009"
"348332",40350,"UIC-Halsted","06/27/2010","U",1242,"2010"
"348462",40350,"UIC-Halsted","12/02/2006","A",1760,"2006"
"348680",40350,"UIC-Halsted","10/09/2015","W",8529,"2015"
"348712",40350,"UIC-Halsted","07/03/2001","W",4093,"2001"
"349365",40350,"UIC-Halsted","07/02/2008","W",3818,"2008"
"349452",40350,"UIC-Halsted","12/06/2001","W",4562,"2001"
"349547",40350,"UIC-Halsted","10/25/2003","A",1921,"2003"
"349656",40350,"UIC-Halsted","02/01/2002","W",5396,"2002"
"349785",40350,"UIC-Halsted","04/28/2001","A",993,"2001"
"349909",40350,"UIC-Halsted","01/05/2014","U",871,"2014"
"350233",40350,"UIC-Halsted","12/23/2015","W",1983,"2015"
"350401",40350,"UIC-Halsted","02/17/2001","A",972,"2001"
"350489",40350,"UIC-Halsted","01/25/2001","W",4717,"2001"
"350641",40350,"UIC-Halsted","05/30/2016","U",1226,"2016"
"350655",40350,"UIC-Halsted","06/15/2015","W",3727,"2015"
"350900",40350,"UIC-Halsted","10/16/2009","W",6138,"2009"
"350950",40350,"UIC-Halsted","06/01/2012","W",3725,"2012"
"351207",40350,"UIC-Halsted","09/01/2015","W",8486,"2015"
"351292",40350,"UIC-Halsted","05/11/2003","U",708,"2003"
"351409",40350,"UIC-Halsted","10/22/2015","W",8394,"2015"
"351424",40350,"UIC-Halsted","02/12/2017","U",1475,"2017"
"351512",40350,"UIC-Halsted","01/02/2006","U",801,"2006"
"351770",40350,"UIC-Halsted","05/15/2005","U",721,"2005"
"351842",40350,"UIC-Halsted","11/25/2004","U",617,"2004"
"351999",40350,"UIC-Halsted","06/23/2010","W",3441,"2010"
"352144",40350,"UIC-Halsted","11/13/2015","W",8049,"2015"
"352178",40350,"UIC-Halsted","11/23/2010","W",6862,"2010"
"352245",40350,"UIC-Halsted","08/09/2005","W",2521,"2005"
"352338",40350,"UIC-Halsted","08/06/2016","A",1513,"2016"
"352405",40350,"UIC-Halsted","06/28/2001","W",3193,"2001"
"352641",40350,"UIC-Halsted","03/21/2014","W",6982,"2014"
"352765",40350,"UIC-Halsted","07/24/2007","W",2616,"2007"
"352812",40350,"UIC-Halsted","06/29/2005","W",3926,"2005"
"352820",40350,"UIC-Halsted","06/15/2011","W",4248,"2011"
"352935",40350,"UIC-Halsted","04/23/2015","W",6607,"2015"
"353072",40350,"UIC-Halsted","05/13/2012","U",1177,"2012"
"353219",40350,"UIC-Halsted","05/07/2003","W",4560,"2003"
"353285",40350,"UIC-Halsted","03/19/2012","W",3485,"2012"
"353290",40350,"UIC-Halsted","01/23/2007","W",5946,"2007"
"353304",40350,"UIC-Halsted","01/11/2009","U",955,"2009"
"353415",40350,"UIC-Halsted","10/29/2005","A",1793,"2005"
"353542",40350,"UIC-Halsted","04/17/2005","U",1113,"2005"
"353816",40350,"UIC-Halsted","03/21/2016","W",3152,"2016"
"353875",40350,"UIC-Halsted","10/08/2002","W",7153,"2002"
"353897",40350,"UIC-Halsted","08/31/2005","W",7281,"2005"
"354307",40350,"UIC-Halsted","04/04/2009","A",2208,"2009"
"354456",40350,"UIC-Halsted","06/02/2008","W",2875,"2008"
"354498",40350,"UIC-Halsted","03/25/2016","W",2849,"2016"
"354540",40350,"UIC-Halsted","04/25/2001","W",4333,"2001"
"354670",40350,"UIC-Halsted","06/18/2013","W",4017,"2013"
"354771",40350,"UIC-Halsted","01/03/2007","W",2155,"2007"
"354984",40350,"UIC-Halsted","03/30/2006","W",5996,"2006"
"355095",40350,"UIC-Halsted","03/23/2011","W",3222,"2011"
"355097",40350,"UIC-Halsted","05/30/2017","W",3425,"2017"
"355098",40350,"UIC-Halsted","01/27/2012","W",7240,"2012"
"355305",40350,"UIC-Halsted","05/26/2012","A",1905,"2012"
"355396",40350,"UIC-Halsted","07/12/2016","W",3885,"2016"
"355635",40350,"UIC-Halsted","07/06/2015","W",3561,"2015"
"355807",40350,"UIC-Halsted","05/08/2013","W",5891,"2013"
"355886",40350,"UIC-Halsted","09/23/2001","U",822,"2001"
"355915",40350,"UIC-Halsted","11/27/2012","W",7469,"2012"
"355985",40350,"UIC-Halsted","09/17/2002","W",7286,"2002"
"356030",40350,"UIC-Halsted","02/09/2012","W",7382,"2012"
"356274",40350,"UIC-Halsted","04/29/2009","W",5573,"2009"
"356341",40350,"UIC-Halsted","08/13/2007","W",2100,"2007"
"356413",40350,"UIC-Halsted","05/25/2017","W",3510,"2017"
"356748",40350,"UIC-Halsted","08/21/2009","W",3668,"2009"
"356890",40350,"UIC-Halsted","02/01/2005","W",6162,"2005"
"357032",40350,"UIC-Halsted","11/05/2007","W",5929,"2007"
"357302",40350,"UIC-Halsted","09/29/2014","W",7779,"2014"
"357376",40350,"UIC-Halsted","03/29/2010","W",5388,"2010"
"357492",40350,"UIC-Halsted","04/18/2008","W",5501,"2008"
"357526",40350,"UIC-Halsted","10/23/2014","W",7790,"2014"
"357560",40350,"UIC-Halsted","04/10/2015","W",6589,"2015"
"357598",40350,"UIC-Halsted","03/26/2003","W",6196,"2003"
"357676",40350,"UIC-Halsted","04/22/2001","U",711,"2001"
"357866",40350,"UIC-Halsted","12/13/2009","U",397,"2009"
"357874",40350,"UIC-Halsted","09/19/2002","W",7466,"2002"
"357948",40350,"UIC-Halsted","04/14/2002","U",1188,"2002"
"357971",40350,"UIC-Halsted","11/16/2017","W",8057,"2017"
"357999",40350,"UIC-Halsted","02/10/2017","W",6971,"2017"
"358117",40350,"UIC-Halsted","09/29/2011","W",7739,"2011"
"358258",40350,"UIC-Halsted","10/01/2001","W",5950,"2001"
"358288",40350,"UIC-Halsted","01/04/2006","W",2649,"2006"
"358340",40350,"UIC-Halsted","06/26/2014","W",4107,"2014"
"358499",40350,"UIC-Halsted","12/28/2010","W",1547,"2010"
"358566",40350,"UIC-Halsted","08/10/2005","W",2597,"2005"
"358698",40350,"UIC-Halsted","07/11/2014","W",3793,"2014"
"358817",40350,"UIC-Halsted","11/21/2003","W",6229,"2003"
"358856",40350,"UIC-Halsted","11/20/2006","W",5953,"2006"
"359092",40350,"UIC-Halsted","10/27/2012","A",3240,"2012"
"359128",40350,"UIC-Halsted","10/29/2001","W",5847,"2001"
"359394",40350,"UIC-Halsted","01/09/2013","W",3389,"2013"
"359659",40350,"UIC-Halsted","12/23/2007","U",527,"2007"
"359697",40350,"UIC-Halsted","05/05/2016","W",5562,"2016"
"359865",40350,"UIC-Halsted","08/26/2001","U",1171,"2001"
"360045",40350,"UIC-Halsted","02/13/2013","W",7505,"2013"
"360048",40350,"UIC-Halsted","06/11/2004","W",3135,"2004"
"360128",40350,"UIC-Halsted","08/06/2006","U",999,"2006"
"360581",40350,"UIC-Halsted","12/27/2011","W",1597,"2011"
"360585",40350,"UIC-Halsted","08/28/2003","W",7099,"2003"
"360587",40350,"UIC-Halsted","06/15/2017","W",3751,"2017"
"360721",40350,"UIC-Halsted","07/09/2009","W",3629,"2009"
"360740",40350,"UIC-Halsted","11/12/2001","W",5434,"2001"
"360857",40350,"UIC-Halsted","05/28/2015","W",3489,"2015"
"360986",40350,"UIC-Halsted","09/03/2008","W",7237,"2008"
"361045",40350,"UIC-Halsted","01/19/2002","A",1241,"2002"
"361084",40350,"UIC-Halsted","04/18/2010","U",1245,"2010"
"361159",40350,"UIC-Halsted","09/11/2012","W",8158,"2012"
"361288",40350,"UIC-Halsted","12/25/2011","U",399,"2011"
"361369",40350,"UIC-Halsted","12/31/2004","W",1319,"2004"
"361481",40350,"UIC-Halsted","05/05/2002","U",831,"2002"
"361836",40350,"UIC-Halsted","08/27/2005","A",2438,"2005"
"362126",40350,"UIC-Halsted","10/09/2008","W",6963,"2008"
"362310",40350,"UIC-Halsted","03/07/2002","W",5505,"2002"
"362463",40350,"UIC-Halsted","06/17/2013","W",3842,"2013"
"362749",40350,"UIC-Halsted","08/21/2006","W",2638,"2006"
"362882",40350,"UIC-Halsted","12/12/2013","W",5603,"2013"
"362921",40350,"UIC-Halsted","02/10/2009","W",6081,"2009"
"363172",40350,"UIC-Halsted","11/20/2003","W",6750,"2003"
"363330",40350,"UIC-Halsted","04/29/2007","U",1053,"2007"
"363400",40350,"UIC-Halsted","12/21/2016","W",2612,"2016"
"363442",40350,"UIC-Halsted","01/03/2013","W",2335,"2013"
"363472",40350,"UIC-Halsted","03/05/2005","A",1617,"2005"
"363579",40350,"UIC-Halsted","07/13/2006","W",3746,"2006"
"363906",40350,"UIC-Halsted","07/25/2016","W",3552,"2016"
"364139",40350,"UIC-Halsted","11/06/2017","W",8219,"2017"
"364449",40350,"UIC-Halsted","01/03/2003","W",2035,"2003"
"364491",40350,"UIC-Halsted","03/01/2004","W",5665,"2004"
"364612",40350,"UIC-Halsted","09/16/2007","U",1280,"2007"
"364689",40350,"UIC-Halsted","07/16/2017","U",1247,"2017"
"364809",40350,"UIC-Halsted","02/12/2003","W",6165,"2003"
"364924",40350,"UIC-Halsted","04/02/2012","W",6884,"2012"
"365050",40350,"UIC-Halsted","05/02/2012","W",5646,"2012"
"365123",40350,"UIC-Halsted","11/12/2016","A",2655,"2016"
"365296",40350,"UIC-Halsted","12/04/2016","U",1413,"2016"
"365453",40350,"UIC-Halsted","11/10/2004","W",6711,"2004"
"365577",40350,"UIC-Halsted","10/06/2015","W",8637,"2015"
"365587",40350,"UIC-Halsted","12/13/2006","W",4630,"2006"
"365932",40350,"UIC-Halsted","09/15/2011","W",8205,"2011"
"366135",40350,"UIC-Halsted","04/25/2009","A",1919,"2009"
"366201",40350,"UIC-Halsted","03/12/2015","W",6849,"2015"
"366579",40350,"UIC-Halsted","01/24/2004","A",1496,"2004"
"366824",40350,"UIC-Halsted","10/29/2016","A",2683,"2016"
"366838",40350,"UIC-Halsted","03/28/2004","U",1148,"2004"
"367001",40350,"UIC-Halsted","06/29/2008","U",1245,"2008"
"367014",40350,"UIC-Halsted","08/08/2011","W",3141,"2011"
"367118",40350,"UIC-Halsted","01/30/2017","W",7252,"2017"
"367196",40350,"UIC-Halsted","09/03/2013","W",7210,"2013"
"367239",40350,"UIC-Halsted","06/06/2006","W",3803,"2006"
"367333",40350,"UIC-Halsted","08/11/2006","W",2565,"2006"
"367485",40350,"UIC-Halsted","06/13/2004","U",813,"2004"
"367505",40350,"UIC-Halsted","08/16/2010","W",2702,"2010"
"367649",40350,"UIC-Halsted","07/21/2007","A",1079,"2007"
"367702",40350,"UIC-Halsted","08/20/2012","W",3322,"2012"
"367797",40350,"UIC-Halsted","10/04/2004","W",6575,"2004"
"368074",40350,"UIC-Halsted","03/23/2013","A",2185,"2013"
"368163",40350,"UIC-Halsted","01/29/2003","W",6373,"2003"
"368191",40350,"UIC-Halsted","10/28/2009","W",6172,"2009"
"368599",40350,"UIC-Halsted","10/03/2010","U",1672,"2010"
"368790",40350,"UIC-Halsted","11/14/2001","W",5983,"2001"
"368799",40350,"UIC-Halsted","07/28/2009","W",3219,"2009"
"369125",40350,"UIC-Halsted","11/21/2013","W",8059,"2013"
"369170",40350,"UIC-Halsted","05/04/2003","U",964,"2003"
"369195",40350,"UIC-Halsted","11/23/2001","W",1142,"2001"
"369320",40350,"UIC-Halsted","02/01/2006","W",6781,"2006"
"369462",40350,"UIC-Halsted","11/19/2016","A",2714,"2016"
"369481",40350,"UIC-Halsted","05/26/2008","U",883,"2008"
"369507",40350,"UIC-Halsted","04/11/2015","A",2275,"2015"
"369577",40350,"UIC-Halsted","11/16/2005","W",6677,"2005"
"369699",40350,"UIC-Halsted","06/28/2009","U",1255,"2009"
"369752",40350,"UIC-Halsted","06/08/2016","W",3333,"2016"
"369772",40350,"UIC-Halsted","06/22/2004","W",3459,"2004"
"369877",40350,"UIC-Halsted","09/13/2011","W",8147,"2011"
"370251",40350,"UIC-Halsted","01/27/2006","W",6329,"2006"
"370399",40350,"UIC-Halsted","09/11/2011","U",2054,"2011"
"370443",40350,"UIC-Halsted","02/15/2004","U",925,"2004"
"370466",40350,"UIC-Halsted","08/23/2009","U",1600,"2009"
"370575",40350,"UIC-Halsted","05/07/2006","U",1069,"2006"
"370658",40350,"UIC-Halsted","11/17/2015","W",7811,"2015"
"370753",40350,"UIC-Halsted","01/07/2011","W",2714,"2011"
"370855",40350,"UIC-Halsted","10/27/2013","U",1912,"2013"
"371173",40350,"UIC-Halsted","05/29/2009","W",2853,"2009"
"371390",40350,"UIC-Halsted","10/15/2005","A",2186,"2005"
"371399",40350,"UIC-Halsted","06/09/2011","W",3634,"2011"
"371414",40350,"UIC-Halsted","05/04/2001","W",3307,"2001"
"371940",40350,"UIC-Halsted","06/30/2004","W",4039,"2004"
"371994",40350,"UIC-Halsted","04/14/2014","W",7033,"2014"
"372335",40350,"UIC-Halsted","07/25/2001","W",2571,"2001"
"372395",40350,"UIC-Halsted","02/25/2016","W",7368,"2016"
"372679",40350,"UIC-Halsted","11/07/2017","W",8311,"2017"
"372808",40350,"UIC-Halsted","01/09/2003","W",2724,"2003"
"373406",40350,"UIC-Halsted","07/15/2013","W",4192,"2013"
"373529",40350,"UIC-Halsted","05/27/2009","W",2579,"2009"
"373673",40350,"UIC-Halsted","05/17/2012","W",3678,"2012"
"373705",40350,"UIC-Halsted","01/21/2017","A",2723,"2017"
"373769",40350,"UIC-Halsted","04/24/2014","W",7281,"2014"
"374331",40350,"UIC-Halsted","07/21/2016","W",3780,"2016"
"374359",40350,"UIC-Halsted","06/09/2005","W",3486,"2005"
"374571",40350,"UIC-Halsted","12/01/2015","W",7609,"2015"
